Clause ID,Clause Title,Regulation,SOP ID,SOP Title,Business Unit,Compliance Level,Severity,Evidence Quote,Gap Description,Remediation,Reasoning
HIPAA-ADM-3,Workforce Security,HIPAA Security Rule,SOP-ISEC-009,Cloud Security Standards,Information Security,gap,critical,,"The SOP-ISEC-009 focuses exclusively on technical cloud security controls (AWS account structure, IAM roles, SCPs) but contains no policies or procedures addressing workforce security as required by HIPAA-ADM-3. There is no mention of authorization and/or supervision processes for granting workforce members access to ePHI, no procedures for determining appropriate access levels based on job roles, no termination or transfer procedures for access rights, and no mechanism to prevent unauthorized workforce access to ePHI beyond technical IAM controls.",Develop and implement a comprehensive Workforce Security Policy that includes: (1) formal authorization procedures for granting ePHI access based on job role and minimum necessary standard; (2) supervision mechanisms for workforce members with ePHI access; (3) procedures for timely access termination upon workforce member departure or role change; (4) periodic access reviews and recertification; and (5) integration of these workforce security controls with the existing IAM technical controls documented in SOP-ISEC-009.,"The regulation requires policies and procedures to ensure appropriate ePHI access and prevent unauthorized access by workforce members. SOP-ISEC-009 addresses technical IAM controls for cloud infrastructure but completely omits the administrative workforce security processes mandated by 45 CFR § 164.308(a)(3), such as authorization, supervision, and access determination based on job function. This represents a critical gap because without workforce-level authorization procedures, the organization cannot demonstrate that only appropriate workforce members have access to ePHI, which is a fundamental HIPAA Security Rule requirement and a focus area for OCR enforcement in 2026."
HIPAA-ADM-5,Security Awareness and Training,HIPAA Security Rule,SOP-ISEC-012,Security Logging and Monitoring,Information Security,gap,critical,"All personnel, upon hire and annually thereafter, must complete the 'Security Awareness and You' module in Litmos. This training covers how to identify and report a phishing email, a suspicious USB device, or a tailgater in a secure area. It explicitly instructs users to report any 'odd computer behavior' to the Service Desk immediately.","The SOP's training content is limited to physical and phishing threats. It completely omits mandatory HIPAA security awareness topics such as password management, malware protection, workstation security, and, critically, procedures for handling and protecting Protected Health Information (PHI). Furthermore, the SOP explicitly scopes this training to 'All personnel' but does not explicitly include management, as required by the regulation. There is no mention of a process to provide additional training upon significant environmental or operational changes.","Expand the 'Security Awareness and You' module to include all HIPAA-required topics: password management, malware protection, workstation use and security, and PHI handling procedures. Explicitly state in the SOP that this training is mandatory for all workforce members, including management. Add a procedure to trigger supplemental training in response to significant changes, such as new threats, technologies, or a security incident, and document this process.","The SOP provides evidence of a general security awareness program, but its content is critically insufficient to meet the HIPAA Security Rule's requirements for a comprehensive program. The training described focuses only on physical and phishing threats, ignoring core administrative safeguard topics like password and malware protection. Additionally, the SOP fails to explicitly include management in the training mandate and lacks any provision for event-driven retraining, which are both fundamental components of a compliant program."
CC5,Control Activities,SOC 2,SOP-LEGC-017,Regulatory Licensing Management,Legal & Compliance,gap,critical,,"The SOP SOP-LEGC-017 focuses exclusively on regulatory licensing management (identification, acquisition, and renewal of external licenses). It contains no evidence of control activities that are selected, developed, and deployed to mitigate risks to the achievement of the entity's service commitments and system requirements, as required by CC5. There is no mention of a risk assessment process to identify risks, no selection or design of controls to mitigate those risks, and no integration of such controls into technology processes or operations.","Develop and document a separate, comprehensive policy or SOP that explicitly addresses the selection, development, and deployment of control activities. This must include: 1) A formal risk assessment process to identify threats to the system and service commitments; 2) Documentation of how specific control activities (e.g., access controls, change management, monitoring) are selected and designed to mitigate those identified risks; 3) Procedures for integrating these controls into technology processes and operations; and 4) Evidence of continuous monitoring and periodic review of control effectiveness. This new documentation should be cross-referenced with SOP-LEGC-017 where a licensing change triggers a review of the control environment.","SOC 2 CC5 requires the entity to select, develop, and deploy control activities through policies and procedures to mitigate risks. The provided SOP is a procedural document for managing external regulatory licenses, which is a compliance activity, not a control activity designed to mitigate internal operational or security risks. The SOP does not demonstrate any linkage to a risk assessment, nor does it describe the design or operation of controls that address technology-specific risks, continuous monitoring, or integration with the entity's overall control environment. This represents a complete absence of the required control framework for the scope of CC5."
HIPAA-ADM-1,Security Management Process,HIPAA Security Rule,SOP-LEGC-010,Policy Lifecycle Management,Legal & Compliance,gap,critical,,"The SOP 'SOP-LEGC-010 — Policy Lifecycle Management' does not address the HIPAA Security Management Process standard (45 CFR § 164.308(a)(1)). There is no mention of a risk analysis, risk management plan, sanctions policy, or procedures to regularly review information system activity. The SOP focuses solely on the lifecycle of policy documents (creation, review, approval, publication) and does not establish the required security management process itself.","Develop and implement a dedicated Security Management Process SOP that includes: (1) a documented risk analysis procedure with asset inventory, threat-vulnerability assessment, and risk level assignment per 164.308(a)(1)(ii)(A); (2) a risk management plan with remediation actions; (3) a sanctions policy for employees who violate security policies; and (4) procedures for regular review of information system activity records. Ensure all documentation is retained for at least six years.","The regulation requires a comprehensive security management process including risk analysis, risk management, sanctions, and review procedures. The assessed SOP is a meta-policy about how to create and manage policies, not the substantive security management process policy required by HIPAA. The SOP mentions HIPAA only in the context of ensuring new policies address it, but does not itself implement the required administrative safeguards. This represents a complete absence of the required control, which is a critical gap."
HIPAA-ADM-4,Information Access Management,HIPAA Security Rule,SOP-ITOP-001,Change Management,IT Operations & Infrastructure,gap,critical,,"The SOP-ITOP-001 Change Management document does not contain any policies or procedures for authorizing access to ePHI, including access establishment, modification, workforce clearance, or termination procedures as required by HIPAA-ADM-4. The SOP focuses exclusively on IT infrastructure change management and does not address information access management controls.","Develop and implement a dedicated Information Access Management policy that includes: (1) procedures for establishing, documenting, reviewing, and modifying a workforce member's access to ePHI based on role and minimum necessary standard; (2) workforce clearance procedures to verify appropriate access before granting ePHI access; and (3) termination procedures to promptly revoke ePHI access upon workforce member separation or role change. This policy should be separate from or integrated with the change management SOP with clear cross-references.","The regulation clause requires implementing policies and procedures for authorizing access to ePHI, including workforce clearance and termination procedures. The provided SOP evidence (SOP-ITOP-001) is a Change Management procedure that covers IT operational changes, not access authorization to ePHI. There is a complete absence of the required access management controls, making this a critical gap as the fundamental administrative safeguard is not addressed in the provided documentation."
CC8,Change Management,SOC 2,SOP-DGP-002,Data Retention and Disposal,Data Governance & Privacy,gap,critical,,"The SOP-DGP-002 'Data Retention and Disposal' contains no provisions for change management. There is no documented process for authorizing, designing, testing, approving, or implementing changes to infrastructure, data, software, or procedures related to the data lifecycle. The SOP lacks any mention of a change advisory board, change request forms, rollback plans, or segregation of duties for changes, which are fundamental to CC8.1.","Develop and implement a standalone Change Management SOP (or integrate a comprehensive change management section into this SOP) that defines a formal process for all changes to the data retention and disposal systems, software, and procedures. This must include: a standardized change request process with risk and impact assessment; defined roles for requestor, approver (e.g., a Change Advisory Board), and implementer with segregation of duties; mandatory testing and back-out/rollback plans for all changes; and post-implementation review procedures. The process must cover changes to the automated workflows in ServiceNow, the Alation data catalog, the Exterro Legal Hold system integrations, and the SOP document itself.","The provided SOP evidence focuses exclusively on operational procedures for data classification, disposal, and legal holds. It completely omits the required control activities for managing changes to these very systems and processes. The regulation clause CC8.1 mandates that the entity 'manages changes to infrastructure, data, software, and procedures,' and the absence of any documented change management process represents a complete gap for a high-risk area, as uncontrolled changes could directly undermine the integrity of the data retention and legal hold processes. This is a critical finding because a single unauthorized or poorly tested change to the automated disposal or legal hold systems could lead to premature data destruction or failure to preserve data for litigation, resulting in severe regulatory and legal consequences."
CC1,Control Environment,SOC 2,SOP-LEGC-010,Policy Lifecycle Management,Legal & Compliance,partial,medium,"CISO (Rachel Kim): Must be consulted on any policy, standard, or procedure that impacts the confidentiality, integrity, or availability of information systems and data. This is a direct requirement of the SOC 2 TSC for Control Environment (CC1.2).","The SOP defines consultation roles for integrity and ethical oversight (CISO, Legal, CPO/DPO) but does not explicitly establish how the Board of Directors exercises oversight responsibility for the control environment, nor does it detail a formal, documented process for demonstrating commitment to competence and enforcing accountability at the entity-wide level as required by CC1.1, CC1.3, CC1.4, and CC1.5. The updated guidance requiring more detailed evidence and frequent risk reassessment is not addressed.","Expand the SOP to include a section on Board-level oversight, specifying how the Board reviews and approves the control environment, risk appetite, and ethical values. Add a formal process for assessing and documenting the competence of individuals in control roles, and define how accountability is enforced through performance evaluations and disciplinary measures linked to internal control responsibilities. Incorporate a requirement for periodic, documented risk reassessment of the control environment itself.","The SOP demonstrates a strong operational framework for policy lifecycle management and mandates consultation with key integrity and oversight roles (CISO, Legal, CPO/DPO), partially addressing CC1.2 and CC1.5. However, it lacks explicit evidence of Board-level oversight (CC1.1), a formal commitment to competence (CC1.4), and a defined mechanism for entity-wide accountability enforcement (CC1.5) beyond the Policy Owner's business unit. The updated regulatory guidance emphasizes more detailed evidence and dynamic risk reassessment, which are not reflected in the current SOP, creating a medium-severity gap."
CC9,Risk Mitigation,SOC 2,SOP-ISEC-007,Security Awareness Training,Information Security,gap,critical,,"The SOP-ISEC-007 Security Awareness Training document contains no evidence of a formal risk assessment process to identify, select, and develop risk-mitigation activities, nor does it address the management of vendor and business partner risks as required by CC9. The entire SOP focuses exclusively on internal training procedures without any linkage to a broader risk management framework.","Develop and document a formal risk assessment procedure that identifies threats, vulnerabilities, and risks to the organization. Integrate the output of this risk assessment into the Security Awareness Training program by explicitly linking training content to identified risks. Additionally, implement and document a vendor risk management program that includes assessment, selection, and ongoing monitoring of third-party service providers such as KnowBe4, and reference this program within the SOP or a separate vendor management SOP.","The regulation clause CC9 requires the entity to identify, select, and develop risk-mitigation activities and manage vendor/business partner risks. The provided SOP evidence is entirely focused on security awareness training procedures, roles, and phishing simulations. There is no mention of how training needs are derived from a formal risk assessment, how risk mitigation activities are selected and developed, or how vendor risks (such as the KnowBe4 platform itself) are managed. The SOP does not demonstrate any connection to the entity's risk identification or mitigation processes, which is a fundamental requirement of CC9."
CC6,Logical and Physical Access Controls,SOC 2,SOP-ISEC-009,Cloud Security Standards,Information Security,partial,medium,All human access to the AWS Management Console and CLI shall be federated through Meridian's Okta tenant.,"The SOP does not explicitly mandate multi-factor authentication (MFA) for federated human users accessing the AWS environment. While MFA is enforced for the root user via SCP, the regulation guidance emphasizes MFA as a standard control expectation for all logical access. The reliance on Okta federation implies MFA may be configured, but the SOP lacks an explicit requirement or verification step for MFA enforcement on user access.","Add an explicit requirement in Section 5.2.1 stating that all federated human user access via Okta must enforce multi-factor authentication (MFA). Include a verification control, such as a periodic audit of Okta sign-on policies to confirm MFA is enabled and enforced for all AWS-related application integrations.","The SOP demonstrates strong logical access controls through federated identity, least-privilege IAM policies, and break-glass monitoring, which aligns with CC6.1. However, the 2025-2026 guidance explicitly emphasizes multi-factor authentication as a standard control expectation for modern access controls. The absence of an explicit MFA mandate for human users represents a notable weakness that could lead to a regulatory finding, though the overall access control framework is robust."
HIPAA-ADM-6,Security Incident Procedures,HIPAA Security Rule,SOP-ISEC-003,Network Security and Segmentation,Information Security,gap,critical,,"The SOP SOP-ISEC-003 focuses entirely on network security architecture, segmentation, and firewall management. It contains no policies or procedures for identifying, responding to, and reporting security incidents as required by 45 CFR § 164.308(a)(6). There is no mention of an incident response plan, incident identification process, response team roles, mitigation steps, reporting mechanisms, or documentation of security incidents.","Develop and implement a dedicated Security Incident Response SOP that addresses: (1) procedures for identifying and detecting suspected or known security incidents; (2) defined roles and responsibilities for the incident response team; (3) step-by-step response procedures including containment, eradication, and recovery; (4) mitigation requirements to reduce harmful effects to the extent practicable; (5) reporting procedures for internal stakeholders and external entities as required; (6) documentation and retention of incident records; and (7) integration with the existing network security controls described in SOP-ISEC-003. This SOP should be cross-referenced with SOP-ISEC-003 for technical enforcement points.","The regulation clause requires policies and procedures specifically addressing security incident response and reporting. The provided SOP (SOP-ISEC-003) covers network security and segmentation controls but contains no content related to security incident procedures. This represents a complete absence of the required control for a high-risk area involving PHI and critical systems. The gap is critical because without incident response procedures, the organization cannot effectively detect, respond to, or mitigate security incidents, which directly contradicts the 2026 enforcement focus on acting on identified risks rather than just documenting them."
CC3,Risk Assessment,SOC 2,SOP-ISEC-015,Data Loss Prevention,Information Security,gap,critical,,"The SOP-ISEC-015 Data Loss Prevention procedure is entirely operational and technical in nature, focusing on DLP rule lifecycle management and endpoint controls. It contains no evidence of a risk assessment process that specifies objectives, identifies and analyzes risk, assesses fraud risk, or identifies and analyzes significant change as required by CC3. There is no mention of how risks are identified, analyzed, or used to inform the design or prioritization of DLP controls.","Develop and document a formal risk assessment procedure (or integrate into this SOP) that explicitly addresses CC3.1-CC3.4. This must include: (1) specifying risk assessment objectives related to data loss; (2) a methodology for identifying and analyzing risks to sensitive data (including fraud risk scenarios like intentional data exfiltration); (3) a process for identifying and analyzing significant changes (e.g., new technologies, business processes, or threat landscapes) that could impact data loss risks; and (4) evidence that the output of this risk assessment directly informs the design, implementation, and review of DLP controls described in this SOP.","The SOP provides detailed technical procedures for managing DLP rules but completely omits the foundational risk assessment activities mandated by CC3. The regulation requires the entity to specify objectives, identify and analyze risk, and assess fraud risk—none of which are addressed in the provided text. This is a critical gap because without a documented risk assessment, the DLP controls lack demonstrable justification and may not address the most significant threats, leaving the organization non-compliant with a core SOC 2 criterion."
CC7,System Operations,SOC 2,SOP-ISEC-004,Endpoint Protection and Management,Information Security,gap,high,,"The SOP-ISEC-004 focuses exclusively on endpoint protection and incident response but does not address system operations management, processing integrity policies, data recovery procedures, or system resilience testing as required by CC7. There is no mention of backup and recovery processes, system capacity management, change management for system operations, or resilience testing (e.g., disaster recovery drills, failover testing).",Develop and implement a comprehensive System Operations SOP that covers: (1) documented processing integrity policies and monitoring controls; (2) formal data backup and recovery procedures with defined RPO/RTO; (3) regular system resilience testing including disaster recovery exercises and failover testing; (4) change management procedures for system operations; and (5) capacity management and performance monitoring processes. Integrate these with existing incident response procedures in SOP-ISEC-004.,"The provided SOP (SOP-ISEC-004) addresses endpoint protection and incident response, which partially supports system security but does not fulfill the broader CC7 requirements for managing system operations, processing integrity, data recovery, and resilience testing. The regulation clause requires evidence of comprehensive system operations management, including backup/recovery and resilience testing, which are entirely absent from this SOP. This represents a significant gap that could lead to a regulatory finding during a SOC 2 audit, as the entity cannot demonstrate compliance with CC7.1 through CC7.5 based solely on endpoint protection procedures."
HIPAA-ADM-3,Workforce Security,HIPAA Security Rule,SOP-ISEC-011,Third-Party Security Assessment,Information Security,gap,critical,,"The provided SOP (SOP-ISEC-011) exclusively addresses third-party vendor security assessments. It contains no policies or procedures for ensuring appropriate access to ePHI by Meridian's own internal workforce members, nor does it address preventing unauthorized internal access, as required by the HIPAA Workforce Security standard.","Develop and implement a dedicated Workforce Security policy and procedure that addresses: 1) Authorization and/or supervision of workforce access to ePHI based on job role; 2) A process for granting, reviewing, and revoking access; 3) Procedures for terminating access upon workforce member departure; and 4) Integration with the existing access control and identity management systems.","The regulation clause requires policies and procedures to ensure all workforce members have appropriate access to ePHI and to prevent unauthorized access. The assessed SOP is scoped entirely to third-party vendor risk management and does not mention internal workforce access controls, authorization, or supervision. This represents a complete absence of the required control for a high-risk area, constituting a critical gap."
CC2,Communication and Information,SOC 2,SOP-ISEC-021,Supply Chain Security,Information Security,partial,medium,"The Vendor Risk Manager shall record the tier classification, rationale, and associated risk in the Meridian Vendor Risk Register (stored in ServiceNow GRC, table: vendor_risk_assessment).","The SOP focuses heavily on internal communication (notifications to VRM, Procurement, Legal) and internal documentation (Vendor Risk Register), but lacks explicit procedures for communicating relevant quality information, objectives, and responsibilities to external parties (the vendors themselves) as required by CC2.3. There is no defined process for communicating Meridian's security expectations, control requirements, or incident coordination protocols back to the vendor, nor for ongoing external communication regarding performance or risk posture.","Add a dedicated subsection (e.g., 5.1.4) titled 'External Communication with Vendors' that defines: (1) the process for formally communicating Meridian's security and compliance requirements to the vendor during onboarding; (2) the cadence and method for periodic communication of vendor performance, risk reassessment results, and any changes in Meridian's objectives; and (3) the specific communication channels and escalation paths for incident response coordination, aligning with the 2025-2026 emphasis on vendor incident response coordination under CC2.3.","The SOP demonstrates robust internal communication and information gathering for vendor risk management, satisfying aspects of CC2.1 and CC2.2. However, CC2.3 explicitly requires communication with external parties, and the 2025-2026 guidance emphasizes vendor incident response coordination and ongoing communication of security posture. The current SOP only implies external communication through due diligence activities (e.g., reviewing a vendor's SOC 2 report) but does not establish a proactive, bidirectional communication loop where Meridian communicates its own objectives, responsibilities, and quality information to the vendor. This is a medium-severity gap because the foundational internal processes are strong, but the lack of defined external communication could lead to misaligned expectations and a regulatory finding during an audit focused on modern third-party risk management."
CC4,Monitoring Activities,SOC 2,SOP-LEGC-017,Regulatory Licensing Management,Legal & Compliance,gap,critical,,"The SOP-LEGC-017 focuses exclusively on regulatory licensing management (impact assessments, acquisition, and renewal) and contains no procedures for ongoing or separate evaluations of control effectiveness, monitoring of control deficiencies, or communication of such deficiencies as required by CC4. There is no mention of continuous monitoring, real-time evaluation, or remediation of security control weaknesses.","Develop and integrate a dedicated monitoring procedure into the SOP or a linked SOP that addresses CC4. This should include: (1) defined ongoing and separate evaluation activities for security controls; (2) a process for identifying, logging, assessing, and remediating control deficiencies; (3) defined roles and timelines for communicating deficiencies to responsible parties and management; and (4) integration with the GRC platform to track monitoring results and remediation status.","The SOP provides detailed procedures for regulatory licensing but is entirely silent on the monitoring activities mandated by CC4. The regulation requires the entity to select, develop, and perform ongoing and/or separate evaluations, and to evaluate and communicate deficiencies. The complete absence of any such monitoring, evaluation, or deficiency management process constitutes a critical gap, as it leaves the organization without a mechanism to ensure controls are operating effectively over time. The 2026 guidance emphasizes real-time monitoring and prompt remediation, which are not addressed in any form within this SOP."
HIPAA-ADM-5,Security Awareness and Training,HIPAA Security Rule,SOP-ISEC-015,Data Loss Prevention,Information Security,gap,critical,,"The SOP-ISEC-015 (Data Loss Prevention) contains no mention of a security awareness and training program for workforce members, including management. There are no procedures for annual training, training on significant changes, or any training-related activities whatsoever.","Develop and implement a comprehensive security awareness and training program SOP that addresses HIPAA-ADM-5 requirements. This should include: annual training for all workforce members (including management), role-based training content, training upon significant system or policy changes, tracking and documentation of training completion, and periodic program reviews. Integrate this with existing DLP procedures by adding training components on DLP policies and user responsibilities.","The assessed SOP (SOP-ISEC-015) is a Data Loss Prevention procedure that focuses exclusively on technical DLP rule lifecycle management and endpoint controls. It contains no evidence of a security awareness and training program as required by 45 CFR § 164.308(a)(5). This represents a complete absence of the required administrative safeguard for the specified regulation clause, which is a critical gap. While DLP controls are important technical safeguards, they do not substitute for the mandated workforce training program."
HIPAA-ADM-7,Contingency Plan,HIPAA Security Rule,SOP-ISEC-018,Zero Trust Network Architecture,Information Security,gap,critical,,"The SOP (SOP-ISEC-018) contains no policies or procedures for responding to an emergency or other occurrence (e.g., fire, vandalism, system failure, natural disaster) that damages systems containing ePHI. There is no mention of a data backup plan, disaster recovery plan, emergency mode operation plan, or testing and revision procedures as required by the implementation specifications.","Develop and implement a comprehensive Contingency Plan SOP that includes, at a minimum: a data backup plan (procedures for creating and maintaining retrievable exact copies of ePHI), a disaster recovery plan (procedures to restore lost data), an emergency mode operation plan (procedures to protect ePHI during an emergency), and testing and revision procedures. This plan should be integrated with or referenced by the existing security architecture documentation.","The regulation requires establishing and implementing policies and procedures for a contingency plan to respond to emergencies damaging ePHI systems. The provided SOP focuses exclusively on Zero Trust Network Architecture controls and does not address any aspect of contingency planning, such as data backup, disaster recovery, or emergency operations. This represents a complete absence of the required control for a high-risk area, constituting a critical gap."
HIPAA-ADM-1,Security Management Process,HIPAA Security Rule,SOP-ISEC-005,Vulnerability Management and Patching,Information Security,gap,critical,,"The SOP-ISEC-005 focuses exclusively on vulnerability scanning and patching procedures but does not include any policies or procedures for a comprehensive security management process as required by HIPAA. Specifically, it lacks a documented risk analysis (including asset inventory, network map, and threat-vulnerability pairs with assigned likelihood, impact, and risk level), a risk management (actioned remediation) plan, a sanctions policy, and procedures for regularly reviewing information system activity. There is no mention of retaining documentation for six years.","Develop and implement a comprehensive Security Management Process SOP that includes: 1) A formal, written risk analysis with an asset inventory, network map, and assessment of threat-vulnerability pairs (likelihood, impact, risk level). 2) A risk management plan with actioned remediation steps. 3) A sanctions policy for employees who violate security policies. 4) Procedures for regular review of information system activity (e.g., audit logs). 5) A documentation retention policy ensuring all records are kept for at least six years. This SOP should reference or integrate SOP-ISEC-005 as a supporting operational procedure.","The provided SOP (SOP-ISEC-005) details vulnerability management and patching, which is a component of preventing and correcting security violations, but it does not constitute the overarching security management process mandated by 45 CFR § 164.308(a)(1). The regulation requires a holistic process including risk analysis, risk management, a sanctions policy, and activity review procedures, none of which are present in this document. The latest guidance emphasizes that risk analysis failures are a primary finding in enforcement actions, making the complete absence of these foundational elements a critical gap."
CC5,Control Activities,SOC 2,SOP-ISEC-001,Information Security Policy Framework,Information Security,partial,high,This procedure governs the lifecycle of all Tier 1 Enterprise Policies within the Framework.,"The SOP defines a policy development lifecycle but does not demonstrate how control activities are selected and developed to mitigate specific risks. There is no evidence of a formal risk assessment process driving control selection, no mapping of controls to identified risks, and no mention of how technology-specific risks are addressed in control design. The procedure focuses on document governance rather than risk-based control activity development.","Integrate a formal risk assessment step into the policy development procedure (Step 1) that requires documented identification of specific risks the control activity is designed to mitigate. Add a requirement to map each control activity to its corresponding risk(s) from the enterprise risk register. Include technology-specific risk considerations for controls affecting information systems, and document how control activities are selected based on risk tolerance levels defined by the Board.","The SOP establishes a robust policy governance framework with clear hierarchy and approval workflows, but it treats control activities primarily as documents to be managed rather than risk-mitigation mechanisms. CC5.1 requires that control activities be 'selected and developed' to reduce risk to acceptable levels, which implies a direct linkage between risk assessment outputs and control design. The current procedure mentions risk assessment only as a trigger for policy creation, not as the foundational basis for determining what controls are needed and how they should be designed. This represents a significant gap because without explicit risk-to-control mapping, the organization cannot demonstrate that its control activities are appropriately designed to address its unique risk profile."
CC8,Change Management,SOC 2,SOP-DGP-015,Third-Party Data Processor Oversight,Data Governance & Privacy,gap,critical,,"The SOP-DGP-015 focuses exclusively on third-party data processor oversight and does not address Meridian's internal change management controls for infrastructure, data, software, and procedures as required by CC8.1. There is no mention of how changes to internal systems, software, data structures, or operational procedures are authorized, designed, developed, tested, approved, and deployed.","Develop and implement a dedicated internal change management SOP that addresses the full lifecycle of changes to Meridian's infrastructure, data, software, and procedures. This SOP should include: a formal change request and approval process; risk assessment and impact analysis for proposed changes; segregation of duties for development, testing, and deployment; rollback procedures; and post-change monitoring. Integrate this with existing IT service management tools and ensure alignment with the dynamic risk management guidance emphasized in the latest regulation updates.","The regulation clause CC8.1 requires the entity to manage changes to its own infrastructure, data, software, and procedures. The provided SOP evidence (SOP-DGP-015) is scoped to third-party processor oversight, covering selection, contracting, monitoring, and termination of external vendors. It contains no procedures for internal change management, such as change request submission, impact analysis, testing, approval workflows, or post-implementation review for Meridian's own systems. This represents a complete absence of the required control for a high-risk area, as unmanaged internal changes could lead to security incidents, data integrity issues, or service disruptions."
CC1,Control Environment,SOC 2,SOP-LEGC-013,Compliance Monitoring and Testing,Legal & Compliance,gap,critical,,"The SOP-LEGC-013 focuses exclusively on compliance monitoring and testing of controls, but contains no provisions addressing the foundational elements of a control environment as required by CC1. Specifically, it lacks any demonstration of commitment to integrity and ethical values (CC1.1), board oversight responsibility (CC1.2), establishment of structure, authority, and responsibility (CC1.3), commitment to competence (CC1.4), or enforcement of accountability (CC1.5).","Develop and implement a comprehensive Control Environment SOP that explicitly addresses each CC1 point of focus: (1) a code of conduct and ethics policy with attestation; (2) board or oversight committee charter with defined responsibilities for compliance oversight; (3) organizational structure documentation with clear assignment of authority and responsibility for internal control; (4) competency requirements, training programs, and performance evaluations for control owners; and (5) accountability mechanisms including performance metrics, incentives, and disciplinary actions tied to internal control responsibilities.","The provided SOP (SOP-LEGC-013) is a procedural document for monitoring and testing existing controls, which is a component of control activities (CC5), not the control environment (CC1). The regulation clause requires evidence of a broader control environment encompassing ethical values, oversight, structure, competence, and accountability. The complete absence of any SOP or evidence addressing these foundational CC1 elements represents a critical gap, as the control environment is the bedrock upon which all other internal controls depend. Without this, the entity cannot demonstrate a commitment to integrity and ethical values or enforce accountability as required by SOC 2."
HIPAA-ADM-6,Security Incident Procedures,HIPAA Security Rule,SOP-ISEC-004,Endpoint Protection and Management,Information Security,gap,critical,,"The SOP 'SOP-ISEC-004 — Endpoint Protection and Management' does not contain any policies or procedures for addressing security incidents, including response and reporting, as required by HIPAA-ADM-6. The document focuses on endpoint provisioning, management, and training, but is entirely silent on the identification, response, mitigation, and reporting of security incidents.","Incorporate a dedicated section into SOP-ISEC-004 that outlines the specific security incident procedures for endpoints, or explicitly state that the comprehensive incident response policy in SOP-ISEC-009 is the governing procedure for all endpoint-related incidents, with a clear cross-reference and summary of key response steps (identification, containment, eradication, recovery, and reporting) within this SOP.","The regulation clause requires the implementation of policies and procedures to address security incidents. The provided SOP evidence covers endpoint protection and management, including training on reporting incidents, but it does not itself establish the required incident response and reporting procedures. The SOP references a separate document, SOP-ISEC-009, for incident response, but the assessed SOP must contain or directly implement the required control. The complete absence of incident procedures within this SOP constitutes a critical gap, as it fails to meet the core requirement of the standard."
CC6,Logical and Physical Access Controls,SOC 2,SOP-ISEC-010,Application Security Testing,Information Security,partial,medium,"Logical access to application source code repositories (GitHub Enterprise, Azure DevOps) is restricted based on a documented, role-based access control (RBAC) model. Multi-factor authentication (MFA) is mandated for all user access.","The SOP focuses narrowly on application security testing controls (SAST, DAST, pipeline gates) and source code repository access. It does not address broader CC6 requirements for managing network security, data on endpoints, physical access controls, or comprehensive logical access management across all systems. The regulation clause and latest guidance emphasize network segmentation, device inventories, API security, microsegmentation, and physical access controls, none of which are covered in this SOP.","Expand the SOP scope or reference additional SOPs that cover network security controls (e.g., network segmentation, microsegmentation, WAF configuration beyond application testing), endpoint management (device inventories, secure configurations), API security controls, and physical access controls. Ensure these controls are documented with specific control IDs, testing frequencies, and responsible roles to provide complete coverage of CC6.1 through CC6.8.","The SOP demonstrates strong controls for application security testing and source code access, including RBAC and MFA for repositories, which partially satisfies CC6.1. However, the regulation clause CC6 encompasses a much broader scope including network security, endpoint management, and physical access controls. The SOP explicitly limits its scope to application security testing and does not provide evidence of controls for network segmentation, device inventories, API security, or physical access, which are highlighted in the latest guidance as expected control areas for 2025-2026 SOC 2 audits."
HIPAA-ADM-8,Evaluation,HIPAA Security Rule,SOP-ISEC-011,Third-Party Security Assessment,Information Security,gap,critical,,"The SOP SOP-ISEC-011 focuses exclusively on third-party vendor security assessments and does not address the required periodic technical and nontechnical evaluations of Meridian Health Technologies' own security policies and procedures to establish the extent to which they meet Security Rule requirements. There is no mention of internal policy evaluations, written asset inventories, network maps, or enhanced risk analysis with threat-vulnerability pairs as mandated by the regulation and its 2026 guidance.","Develop and implement a new SOP or expand an existing one to define a periodic (e.g., annual) evaluation process for all internal security policies and procedures against the HIPAA Security Rule. This process must include technical and nontechnical evaluations, produce documented results, and incorporate the 2026 requirements for a written asset inventory, network map, and enhanced risk analysis with threat-vulnerability pairs.","The regulation clause requires a covered entity to perform periodic evaluations of its own security policies and procedures against the Security Rule. The provided SOP evidence is entirely scoped to assessing third-party vendors, which is a separate control area. There is no evidence of a process for internal evaluation, making this a complete gap for the specified requirement. The severity is critical because the absence of this foundational administrative safeguard undermines the entity's ability to ensure ongoing compliance and respond to environmental or operational changes."
